"id","subc_id","elev_min","elev_max","elev_mean","elev_sd","flowpos_min","flowpos_max","flowpos_mean","flowpos_sd","outlet_dist_dw_basin_min","outlet_dist_dw_basin_max","outlet_dist_dw_basin_mean","outlet_dist_dw_basin_sd","outlet_dist_dw_scatch_min","outlet_dist_dw_scatch_max","outlet_dist_dw_scatch_mean","outlet_dist_dw_scatch_sd","channel_dist_up_seg_min","channel_dist_up_seg_max","channel_dist_up_seg_mean","channel_dist_up_seg_sd","strahler"
4058557806,508028139,93.6,98.7,95.8476,1.6029,0.0053,21.3395,4.6898,8.4615,563714,564151,563959.7,115.9275,0,437,246.1905,116.0044,109,386,260.5,106.0436,4
4058467790,508028139,93.6,98.7,95.8476,1.6029,0.0053,21.3395,4.6898,8.4615,563714,564151,563959.7,115.9275,0,437,246.1905,116.0044,109,386,260.5,106.0436,4
4058468733,508156470,95,99.1,96.5143,0.9301,0.0054,81.2523,15.5385,29.6748,576596,577864,577212.25,322.1399,0,1268,616.254,322.1501,58,1158,608.0833,344.3025,2
4058557728,508156470,95,99.1,96.5143,0.9301,0.0054,81.2523,15.5385,29.6748,576596,577864,577212.25,322.1399,0,1268,616.254,322.1501,58,1158,608.0833,344.3025,2
4058471827,508039386,85.4,88.1,86.7273,1.0296,0.0053,656.6323,179.0792,292.4067,542267,542543,542426.75,87.1948,0,276,159.7273,87.1948,109,225,167,47.3568,6
4058502589,507757789,62.7,76.3,66.9174,3.5635,0.0053,60723.133,15840.638,26663.73,454305,454845,454567.7,137.1659,0,540,262.6957,137.1659,109,396,252.5,98.127,9
4058585640,507840309,78.3,82.9,79.9667,1.1598,0.0053,47.312,10.4883,18.9769,459727,460314,460024.28,167.2754,0,587,296.8095,167.2246,109,368,247.5,99.756,5
4058615566,508472689,159.8,254.6,190.2129,31.6636,0.0054,2374.6794,296.7342,775.2468,606468,607755,607099.06,293.1305,0,1287,630.7426,293.1275,58,804,461,229.1582,7
4058495569,507333969,34.5,35.5,34.8667,0.3972,0.0052,80.8511,27.421,37.3455,368040,368314,368168.78,73.3375,0,274,129.1111,73.1656,57,170,113.3333,46.1327,5
4058585626,507019339,25.3,27.8,26.2556,0.9547,0.0052,6.1833,1.3745,2.5518,255419,255800,255600,117.2215,0,381,181,117.2215,108,165,136.5,28.5,3
4058467736,506972682,33.6,34.8,34.275,0.4603,0.0052,368.1435,73.6297,147.2424,285813,286216,286037.34,109.3235,0,402,224,109.3878,56,366,210.75,114.4277,6
4058511774,507028004,26.1,27.4,26.4722,0.3463,0.0052,428.1464,38.6529,122.2193,271995,274065,273079.16,532.5807,0,2071,1084.4812,532.6441,108,1150,595.5,331.4814,6
4058465731,507384827,32.9,37,34.925,1.7166,0.0052,322.9258,80.7376,139.8274,352834,352943,352915.75,47.1984,0,109,81.75,47.1984,109,109,109,0,6
4058585562,508015378,291.7,364.8,317.2936,22.8279,0.0053,68.6301,15.8215,28.5819,503585,504323,504002.72,201.2738,0,739,418.1064,201.2676,109,687,398.0909,182.6648,5
